"pid","value","year","land","living","beds","address","buildings","good","style","model","grade","baths","halfbaths","heatfuel","heattype","ac","nghd","stories","saleprice","saledate","roof","bath_style","kitchen_style","long","lat","miles_to_coastline","miles_to_highway","miles_to_school","miles_to_hospital"
"9135",297700,1918,0.3,1378,3,"13 SUNSET BEACH RD Branford, CT",1,85,"Colonial","Residential","B -",1,1,"Oil","Forced Air-Duc","None","0690",2,0,"08/04/1970","Asphalt","Average","Average",-72.8163916202587,41.253334501124,0.0831571282160809,0.0362064192546861,1.75086753987243,0.523552428069624
"9136",378500,1969,0.48,2494,4,"4 SAGAMORE COVE RD Branford, CT",1,75,"Colonial","Residential","B",2,1,"Gas","Forced Air-Duc","Central","0750",2,545000,"05/24/2016","Asphalt","Average","Average",-72.8173213838382,41.2545016391624,0.0893037875026353,0.0496702797636022,1.6786964824203,0.610859129920169
"9141",495800,2015,0.35,3214,2,"1 SUNSET MANOR RD Branford, CT",1,98,"Cape Cod","Residential","B",2,1,"Gas","Hot Water","Central","0690",1.75,435000,"06/16/2014","Asphalt","Average","Average",-72.8156503801116,41.2546049233153,0.169600849293244,0.0465035321996127,1.65896849042002,0.604309823077094
"9144",324800,1930,0.28,2313,3,"16 MANOR PL Branford, CT",1,78,"Colonial","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0690",2,380000,"05/02/2014","Asphalt","Modern","Above Average",-72.8164493913958,41.2539412750868,0.107937979428114,0.00582578651163717,1.70981556131939,0.565476258202586
"9145",359300,1963,0.27,2110,3,"14 MANOR PL Branford, CT",1,85,"Colonial","Residential","B",2,0,"Gas","Hot Water","None","0690",2,490000,"10/12/2018","Asphalt","Modern","Above Average",-72.8164523931733,41.2538624784297,0.104129783022164,0.000431917771438363,1.71522100254757,0.560117486929194
"9146",562900,1914,0.39,3666,3,"17 SUNSET BEACH RD Branford, CT",1,78,"Colonial","Residential","A +",2,1,"Gas","Hot Water","Central","0700",2,0,"09/30/1996","Asphalt","Average","Average",-72.8167822550525,41.2532701611995,0.0639488049751381,0.0382269171023872,1.75814306433203,0.522337533617744
"9147",358800,1912,0.36,1710,4,"21 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","B -",3,0,"Gas","Hot Water","None","0690",2,486000,"09/25/2018","Asphalt","Average","Average",-72.8172934027035,41.2532440555175,0.042980252061404,0.0368810352730084,1.76403253872573,0.524716108980328
"9149",344000,1925,0.2,1894,3,"28 SAGAMORE COVE RD Branford, CT",1,95,"Old Style","Residential","B -",2,0,"Gas","Hot Water","None","0750",1.5,4e+05,"11/21/2018","Asphalt","Average","Average",-72.8175050707853,41.2541979907343,0.0711553106335511,0.0299416831039397,1.70098665484476,0.591610281374751
"9151",272900,1963,0.18,1388,2,"22 SAGAMORE COVE RD Branford, CT",1,73,"Colonial","Residential","C +",1,1,"Oil","Forced Air-Duc","Central","0750",2,0,"12/07/2012","Asphalt","Average","Average",-72.817459012206,41.2542738519238,0.075447755054763,0.0348694916618149,1.69541447186214,0.596417897514744
"9152",223200,1922,0.2,1290,4,"16 SAGAMORE COVE RD Branford, CT",1,72,"Bungalow","Residential","C",1,0,"Gas","Forced Air-Duc","None","0750",1,0,"01/25/2000","Asphalt","Average","Average",-72.8174129470929,41.2543497273988,0.0799255244718879,0.0397982432347076,1.68984250770058,0.601226438513878
"9153",356500,1940,0.22,1170,3,"10 SAGAMORE COVE RD Branford, CT",1,78,"Cape Cod","Residential","C",1,1,"Gas","Hot Water","None","0750",1.25,0,"08/11/1982","Asphalt","Average","Average",-72.8173671654656,41.2544256832806,0.0845486200433239,0.0447342605469011,1.68426887161942,0.606042783162937
"9154",743000,2010,0.55,2788,3,"122 PAWSON RD Branford, CT",1,91,"Colonial","Residential","B +",2,1,"Gas","Forced Air-Duc","Central","0780",2,0,"01/12/2007","Asphalt","Modern","Above Average",-72.8178018248457,41.2546840506356,0.0786200150773249,0.0651500647212736,1.67078047583942,0.627233143618986
"9156",232100,1910,0.2,1308,4,"13 SAGAMORE COVE RD Branford, CT",1,72,"Old Style","Residential","C +",2,0,"Gas","Hot Water","None","0750",2,0,"12/23/1982","Asphalt","Average","Average",-72.8174091022059,41.2543826717662,0.08118331255452,0.0420374759971449,1.68756859267857,0.603445812818267
"9157",1151500,1977,0.56,2397,4,"126 PAWSON RD Branford, CT",1,83,"Custom","Residential","B +",3,0,"Gas","Forced Air-Duc","Central","0780",1,0,"04/17/2000","Asphalt","Average","Average",-72.8180165231858,41.2547033349176,0.0727316239873021,0.0677932029190579,1.67159635670971,0.630298867702051
"9158",695300,1920,0.22,1981,3,"13A SAGAMORE COVE RD Branford, CT",1,85,"Old Style","Residential","B -",2,0,"Gas","Hot Water","None","0750",2,442500,"05/25/1990","Asphalt","Modern","Above Average",-72.8174109708437,41.2543795715262,0.0809943902121249,0.0418360059404927,1.68779612113675,0.603249227362041
"9159",663000,1920,0.22,1686,3,"13B SAGAMORE COVE RD Branford, CT",1,78,"Old Style","Residential","B -",2,0,"Gas","Forced Air-Duc","None","0750",2,750000,"07/03/2013","Asphalt","Modern","Above Average",-72.8174109708437,41.2543795715262,0.0809943902121249,0.0418360059404927,1.68779612113675,0.603249227362041
"9160",1195000,2014,0.23,4030,4,"21 SAGAMORE COVE RD Branford, CT",1,98,"Custom","Residential","B +",5,0,"Gas","Hydro Air","Central","0750",3,0,"10/06/2020","Asphalt","Modern","Above Average",-72.8174691467013,41.2542835654256,0.0752581290202106,0.0355989198690088,1.69484587585249,0.597164023197858
"9161",212300,1966,0.75,1755,3,"8 SANDRA DR Branford, CT",1,75,"Raised Ranch","Residential","B -",2,1,"Gas","Hot Water","Central","0078",1,0,"08/01/2018","Asphalt","Average","Average",-72.7796092652071,41.2900713993185,1.28829772498489,0.0100610118973359,0.943541028867411,2.38174596339696
"9162",711800,1920,0.22,1615,3,"29 SAGAMORE COVE RD Branford, CT",1,67,"Old Style","Residential","C",2,0,"Gas","Forced Air-Duc","None","0750",2,0,"01/03/2022","Asphalt",NA,"Below Average",-72.8175293048457,41.2541844814231,0.069636631214028,0.0291625992841578,1.70212478652627,0.590884688688952
"9165",1039700,2014,0.17,3002,3,"29 SUNSET BEACH RD Branford, CT",1,98,"Custom","Residential","A",2,1,"Gas","Forced Air-Duc","Central","0750",2,0,"10/26/2020","Asphalt","Average","Average",-72.8175405722892,41.2528662170725,0.0158173767869448,0.0613156203200617,1.79186486431025,0.5009157304414
"9166",576300,1920,0.09,1672,2,"37 SUNSET BEACH RD Branford, CT",1,78,"Old Style","Residential","B -",1,1,"Gas","Forced Air-Duc","None","0750",2,0,"05/11/1987","Asphalt","Average","Average",-72.8173532418901,41.2525310967881,0.0110638295197111,0.085484444407088,1.81309621635589,0.476495691166026
"9167",516500,1940,0.27,2170,2,"30 SPRING COVE RD Branford, CT",1,78,"Old Style","Residential","B -",2,0,"Gas","Hot Water","None","0780",2,0,"10/28/1981","Asphalt","Average","Average",-72.819285580919,41.257515937949,0.0956511424972774,0.206872766924947,1.49741847877951,0.517682185611215
"9168",398700,1960,0.35,1288,4,"26 SPRING COVE RD Branford, CT",1,80,"Cape Cod","Residential","B -",1,1,"Oil","Forced Air-Duc","Heat Pump","0780",1.25,0,"02/23/2021","Asphalt","Average","Above Average",-72.8192124100035,41.2574811817641,0.0983245658915226,0.209514049526909,1.49875124749875,0.518316753173128
"9169",428100,1982,0.7,2458,4,"16 SPRING COVE RD Branford, CT",1,84,"Colonial","Residential","B",2,0,"Gas","Hot Water","None","0780",2,0,"01/14/2019","Asphalt","Average","Average",-72.8190294827146,41.2573942913019,0.105553517109504,0.216117243892784,1.50213702097817,0.519903152124109
"9172",315600,1988,0.93,2622,4,"18 WELLESLEY DR Branford, CT",1,80,"Colonial","Residential","B",2,1,"Oil","Forced Air-Duc","Central","0080",2,316115,"01/25/1988","Asphalt","Average","Average",-72.7604116049602,41.2861952938465,0.735180016603334,0.076864147872009,1.93077774998339,2.31388449084387
"9173",234100,1967,0.73,2100,2,"4 SANDRA DR Branford, CT",1,80,"Raised Ranch","Residential","B -",3,0,"Gas","Hot Water","Partial AC","0078",1,255000,"06/21/2001","Asphalt","Average","Average",-72.7794785463486,41.2899976604752,1.28017384225568,0.0139174491716462,0.949363893829186,2.37987975344085
"9175",1402300,1958,0.61,3921,3,"28 WAKEFIELD RD Branford, CT",1,85,"Custom","Residential","A",4,0,"Gas","Hot Water","Central","0780",2,1970000,"12/07/2018","Asphalt","Modern","Above Average",-72.821298619594,41.2559109840926,0.0410391297586495,0.170902673880804,1.63320764234079,0.661835674691896
"9177",1513000,1946,0.7,4901,5,"24 WAKEFIELD RD Branford, CT",1,90,"Custom","Residential","A",4,0,"Gas","Forced Air-Duc","Central","0780",1.75,2400000,"06/15/2020","Asphalt","Modern","Above Average",-72.8211291087212,41.2558632771049,0.0422663664915398,0.166584488973443,1.63370451977449,0.66123547150301
"9179",1616400,1996,0.87,6444,5,"14 WAKEFIELD RD Branford, CT",1,90,"Custom","Residential","B +",4,0,"Gas","Forced Air-Duc","Central","0780",2,9e+05,"10/11/1994","Asphalt","Modern","Above Average",-72.820688071401,41.2559109251344,0.0535317431699404,0.167147914547775,1.62388316241168,0.648834577058477
"9181",1770200,2011,0.86,5870,4,"2 WAKEFIELD RD Branford, CT",1,97,"Custom","Residential","A +",3,2,"Gas","Forced Air-Duc","Central","0780",2,0,"08/20/2010","Asphalt","Modern","Above Average",-72.8202160388625,41.2557142371174,0.0511627859122814,0.150738454302107,1.63013421631238,0.651191346276918
"9182",1122700,1978,0.58,3366,5,"150 PAWSON RD Branford, CT",1,86,"Colonial","Residential","A",3,1,"Gas","Hot Water","Partial AC","0780",2,0,"12/09/1991","Asphalt","Average","Average",-72.8191504491201,41.2551474937356,0.0591653055152896,0.105265422836249,1.65415956928885,0.664255374403128
"9184",221400,1967,0.94,1865,3,"2 SANDRA DR Branford, CT",1,75,"Raised Ranch","Residential","B -",2,1,"Gas","Hot Water","None","0078",1,250000,"09/22/2021","Asphalt","Average","Average",-72.7794131869194,41.2899607910536,1.27611371946568,0.0158456747664409,0.952290407370761,2.37894665438126
"9185",921200,2006,0.38,2905,4,"130 PAWSON RD Branford, CT",1,94,"Colonial","Residential","B +",2,1,"Gas","Forced Air-Duc","Central","0780",2,0,"04/08/2019","Asphalt","Modern","Above Average",-72.8182311910392,41.25472632764,0.0670003083579595,0.0706909013223068,1.67223654238062,0.633617721309046
"9186",671600,1954,0.44,3060,3,"13-39 WAKEFIELD RD Branford, CT",1,85,"Custom","Residential","B",2,1,"Gas","Forced Air-Duc","Central","0780",2,0,"10/01/2008","Asphalt","Modern","Above Average",-72.821412502951,41.2562621827659,0.0581799749410885,0.19572490501121,1.611950548309,0.642100089758592
"9187",418300,1914,0.6,3123,6,"31 WAKEFIELD RD Branford, CT",1,72,"Colonial","Residential","B",2,2,"Oil","Forced Air-Duc","None","0780",2,0,"05/21/2018","Asphalt","Average","Average",-72.8213908469497,41.2560057714264,0.0446120452587943,0.177979871116353,1.62843748861419,0.657818860633844
"9189",224600,1915,0.07,1276,2,"18 PAWSON TRAIL Branford, CT",1,85,"Old Style","Residential","B -",2,0,"Gas","Forced Air-Duc","Central","0750",2,205000,"05/30/1995","Asphalt","Average","Above Average",-72.8179914763565,41.2586130184708,0.053832994008899,0.135420524853091,1.4075385278063,0.420889828185477
"9190",303400,1915,0.18,1648,3,"26 PAWSON TRAIL Branford, CT",1,78,"Old Style","Residential","B",2,0,"Gas","Forced Air-Duc","Central","0750",1.75,0,"01/09/2015","Asphalt","Modern","Above Average",-72.8177368840401,41.2584300928522,0.0720557071810657,0.148889959116467,1.41688778255615,0.427009477402845
"9191",521500,1900,0.1,1844,3,"41 SUNSET BEACH RD Branford, CT",1,78,"Old Style","Residential","B",2,0,"Gas","Forced Air-Duc","Central","0750",2,1050000,"12/03/2003","Asphalt","Average","Average",-72.8172175225366,41.2523802975063,0.013800689630297,0.0966758685294049,1.82226685264137,0.465088297939354
"9192",777300,1910,0.18,2928,4,"53 SUNSET BEACH RD Branford, CT",1,85,"Colonial","Residential","A",3,0,"Gas","Forced Air-Duc","Central","0750",2,0,"10/19/2015","Wood Shingle","Average","Average",-72.8169381968101,41.2517807483914,0.0189401009817271,0.139572430334848,1.86101604053274,0.421854007353388
"9195",519700,1975,1.02,4891,3,"1 SANDRA DR Branford, CT",1,83,"Colonial","Residential","B +",2,2,"Oil","Hot Water","Central","0078",1.75,0,"05/22/2009","Asphalt","Average","Average",-72.7794044254729,41.2899695594587,1.27633455052013,0.0165214687876401,0.952840846845737,2.37968655958343
"9196",609000,2002,0.09,2634,4,"65 SUNSET BEACH RD Branford, CT",1,94,"Custom","Residential","B -",3,1,"Gas","Forced Air-Duc","Central","0750",2.75,780000,"07/26/2018","Asphalt","Average","Average",-72.8170785826079,41.2514039875777,0.0156336232182781,0.164588819649165,1.88779853401407,0.397257701483921
"9197",808100,1913,0.26,4248,5,"69 SUNSET BEACH RD Branford, CT",1,85,"Custom","Residential","B",3,1,"Gas","Forced Air-Duc","Central","0750",2,1125000,"02/16/2021","Asphalt","Average","Average",-72.8171430675378,41.2512824582868,0.0184016500787256,0.172540266199764,1.89658494046074,0.389480192131892
"9198",577500,1915,0.22,2040,5,"73 SUNSET BEACH RD Branford, CT",1,82,"Old Style","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0750",2,325000,"06/16/2015","Asphalt","Average","Average",-72.8172736833249,41.2512009682385,0.0186909108342719,0.177335402527658,1.90315198134885,0.384976575323467
"9201",470600,1977,0.2,1568,3,"85 SUNSET BEACH RD Branford, CT",1,76,"Old Style","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0750",2,0,"12/23/1999","Asphalt","Average","Average",-72.8176952763875,41.2509705540812,0.0271673075076037,0.190572588978936,1.92224990431181,0.372668299201773
"9202",400900,1900,0.16,1038,4,"93 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","C -",1,1,"Gas","Floor/Wall","None","0750",2,0,"10/12/2011","Asphalt",NA,"Below Average",-72.8179394971841,41.250785877891,0.0374080132711423,0.201757460782474,1.93688560365991,0.362040434377891
"9204",589800,2019,0.17,2510,3,"101 SUNSET BEACH RD Branford, CT",1,100,"Custom","Residential","B",2,1,"Gas","Forced Air-Duc","Heat Pump","0750",2,325000,"12/17/2014","Asphalt","Modern","Above Average",-72.8181556834123,41.2504708756927,0.0249526740231157,0.222066151590122,1.96019478023234,0.342280759573578
"9207",484600,1901,0.2,756,3,"109 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","B +",1,0,"None/Coal/Wd","None","None","0750",2,0,"08/03/2020","Architectural Shing","Modern","Average",-72.8181800088067,41.2503373382021,0.0230822955823477,0.231089005229174,1.96949181871571,0.333355900240826
"9209",496600,1910,0.17,1364,3,"117 SUNSET BEACH RD Branford, CT",1,95,"Old Style","Residential","B",2,0,"Gas","Forced Air-Duc","Central","0750",1.75,0,"01/18/2011","Asphalt","Average","Average",-72.8181876649349,41.2502981005451,0.0226638777807595,0.233737089406623,1.9722280545207,0.330737627912098
"9210",494600,1939,0.3,1022,3,"121 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","C +",1,1,"Gas","Hot Air-no Duc","None","0750",2,610000,"06/30/2011","Asphalt",NA,"Below Average",-72.8181914929989,41.2502784817167,0.0225584974691031,0.235061131444499,1.97359617317318,0.329428491787824
"9213",467600,1910,0.96,980,2,"106 SUNSET BEACH RD Branford, CT",1,58,"Old Style","Residential","C -",1,0,"None/Coal/Wd","None","None","0750",2,0,"06/11/2018","Asphalt",NA,"Below Average",-72.8177701767697,41.2509183068544,0.030009377343226,0.193701268469378,1.92643338562818,0.369708827293117
"9214",406000,1973,0.55,1728,3,"72 SUNSET BEACH RD Branford, CT",1,82,"Colonial","Residential","B",2,1,"Gas","Forced Air-Duc","Central","0750",2,925000,"02/22/2022","Architectural Shing","Modern","Above Average",-72.8170693938764,41.2513917134194,0.0164291648152107,0.165488323970598,1.8885672269398,0.396344337050814
"9215",329000,1890,0.23,1484,3,"68 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","B -",2,0,"Gas","Forced Air-Duc","None","0750",2,0,"11/12/1999","Asphalt","Average","Average",-72.8170275658138,41.2514705432297,0.0168656506915359,0.160330626552213,1.88286962202911,0.40138921059665
"9217",309800,1910,0.21,1056,2,"64 SUNSET BEACH RD Branford, CT",1,72,"Old Style","Residential","C +",1,0,"Electric","Electr Basebrd","None","0750",2,370000,"08/11/2009","Architectural Shing","Average","Average",-72.8169995000523,41.2515534885212,0.0170174413451738,0.154805730609467,1.8769948687321,0.406827309283277
"9218",208800,1910,0.21,360,1,"60 SUNSET BEACH RD Branford, CT",1,73,"Old Style","Residential","C",1,0,"Gas","Hot Air-no Duc","Heat Pump","0750",2,160000,"06/17/2016","Asphalt","Average","Average",-72.8169718567673,41.2516357755091,0.0173066797047455,0.149323456058818,1.87116843787414,0.412223875335622
"9222",422400,1932,0.61,2388,3,"94 SUMMER ISLAND RD Branford, CT",1,78,"Colonial","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0750",2,405000,"06/01/2015","Asphalt","Average","Average",-72.8152106186575,41.2514004110984,0.040310696303035,0.176305132236476,1.87639391965463,0.381803891398582
"9223",406800,1999,0.37,2588,3,"90 SUMMER ISLAND RD Branford, CT",1,91,"Colonial","Residential","C +",3,0,"Gas","Forced Air-Duc","Central","0750",2,241319,"11/18/2011","Asphalt","Average","Average",-72.8151513059567,41.2513820292447,0.0420208542080385,0.177931916932441,1.87736852324361,0.380065174661188
"9224",526800,2015,0.25,3038,3,"70 SUMMER ISLAND RD Branford, CT",1,98,"Colonial","Residential","B",2,0,"Gas","Forced Air-Duc","Central","0750",2,235000,"07/23/2009","Asphalt","Average","Average",-72.8150488176766,41.2511941148055,0.0413148162924379,0.191468499540378,1.8897981481197,0.366392821176265
"9225",192700,1903,0.09,810,2,"48 SUMMER ISLAND RD Branford, CT",1,78,"Old Style","Residential","C",1,0,"None/Coal/Wd","None","None","0750",1.75,0,"01/21/2009","Asphalt","Average","Average",-72.8150865328238,41.250935325797,0.0383852478729628,0.209012384230201,1.907760897668,0.349019952330686
"9228",362400,1940,0.32,2222,5,"9 SUMMER ISLAND PT Branford, CT",1,67,"Old Style","Residential","C +",2,0,"Gas","Hot Water","None","0750",2,0,"05/28/2014","Asphalt","Average","Average",-72.8153416711108,41.2506888637575,0.0272268903148269,0.224374530082359,1.92592282329265,0.334259460663234
"9229",389000,1955,0.26,2246,3,"15 SUMMER ISLAND PT Branford, CT",1,78,"Colonial","Residential","B -",2,0,"Gas","Hot Water","None","0750",2,379000,"10/04/2016","Asphalt","Average","Average",-72.8154241374362,41.2506605159582,0.0269375062423597,0.225815285210926,1.92828388793789,0.33299423206056
"9231",440200,1945,0.18,1584,3,"27 SUMMER ISLAND PT Branford, CT",1,78,"Old Style","Residential","B",1,1,"Gas","Forced Air-Duc","Central","0750",2,0,"12/28/2021","Asphalt","Modern","Average",-72.815589070087,41.2506038203595,0.0259845492115302,0.228696782069694,1.93303192186719,0.330463788659301
"9232",297500,1936,0.25,1547,3,"101 SUMMER ISLAND RD Branford, CT",1,85,"Colonial","Residential","B -",2,0,"Gas","Forced Air-Duc","Central","0750",2,0,"12/10/2012","Asphalt","Average","Average",-72.8152918949354,41.2514387710558,0.0389643804306685,0.173171247550776,1.87416256156639,0.38508629459056
